BTCUSD:open,BTCUSD:high,BTCUSD:low,BTCUSD:close,BTCUSD:tick_volume,BTCUSD:spread,BTCUSD:real_volume,BTCUSD:weekday,BTCUSD:hour,BTCUSD:minute,BTCUSD:return,BTCUSD:upper_shadow,BTCUSD:lower_shadow,ETHUSD:open,ETHUSD:high,ETHUSD:low,ETHUSD:close,ETHUSD:tick_volume,ETHUSD:spread,ETHUSD:real_volume,ETHUSD:weekday,ETHUSD:hour,ETHUSD:minute,ETHUSD:return,ETHUSD:upper_shadow,ETHUSD:lower_shadow,BCHUSD:open,BCHUSD:high,BCHUSD:low,BCHUSD:close,BCHUSD:tick_volume,BCHUSD:spread,BCHUSD:real_volume,BCHUSD:weekday,BCHUSD:hour,BCHUSD:minute,BCHUSD:return,BCHUSD:upper_shadow,BCHUSD:lower_shadow,LTCUSD:open,LTCUSD:high,LTCUSD:low,LTCUSD:close,LTCUSD:tick_volume,LTCUSD:spread,LTCUSD:real_volume,LTCUSD:weekday,LTCUSD:hour,LTCUSD:minute,LTCUSD:return,LTCUSD:upper_shadow,LTCUSD:lower_shadow,RPLUSD:open,RPLUSD:high,RPLUSD:low,RPLUSD:close,RPLUSD:tick_volume,RPLUSD:spread,RPLUSD:real_volume,RPLUSD:weekday,RPLUSD:hour,RPLUSD:minute,RPLUSD:return,RPLUSD:upper_shadow,RPLUSD:lower_shadow
38207.93,38242.26,38042.02,38147.92,1805,10.0,0,2,2,30,-0.0015706163615773,0.0008985045774529,0.0027837638485023,2636.58,2636.58,2619.89,2625.15,3088,4.5,0,2,2,30,-0.0043351614591629,0.0,0.0020077178812851,291.53,291.71,289.14,290.43,667,4.05,0,2,2,30,-0.0037731965835418,0.0006174321682159,0.0044615065366259,105.86,105.86,104.89,105.28,251,3.0,0,2,2,30,-0.0054789344417154,0.0,0.0037181809514729,0.7181,0.7198,0.7123,0.7158,919,0.0027,0,2,2,30,-0.0032028965325163,0.0023673583066425,0.0049136599747296
38147.92,38178.21,38038.04,38121.41,1163,10.0,0,2,3,0,-0.0006949264861621,0.0007940144574068,0.0021917533080043,2625.15,2625.99,2612.69,2625.04,2149,4.5,0,2,3,0,-4.190236748381133e-05,0.0003199817153304,0.0047269289506217,290.43,290.64,289.23,290.14,487,4.05,0,2,3,0,-0.0009985194366973,0.0007230657989876,0.0031462849635237,105.26,105.37,104.72,105.2,215,3.0,0,2,3,0,-0.000570017100513,0.0010450313509405,0.0045836516424752,0.7158,0.7173,0.7122,0.7133,622,0.0027,0,2,3,0,-0.003492595697122,0.0020955574182733,0.0015445099691097
38121.41,38121.41,37955.64,38079.14,1549,10.0,0,2,3,30,-0.0011088257228681,0.0,0.003253798381479,2625.04,2625.04,2608.81,2621.52,2867,4.5,0,2,3,30,-0.0013409319477036,0.0,0.0048719531127219,290.12,290.12,288.49,289.22,625,4.05,0,2,3,30,-0.0031021646215358,0.0,0.0025304169988561,105.2,105.2,104.56,105.03,540,3.0,0,2,3,30,-0.001615969581749,0.0,0.0044950267788829,0.7133,0.7133,0.7069,0.7108,440,0.0027,0,2,3,30,-0.003504836674611,0.0,0.0055170462583109
38079.14,38213.91,37769.86,37838.34,2340,10.0,0,2,4,0,-0.0063236722257908,0.0035392080808548,0.0018130858838236,2621.52,2652.73,2612.24,2618.72,3759,4.5,0,2,4,0,-0.0010680826390796,0.0119053068448838,0.0024806296511806,289.24,292.06,288.02,288.36,775,4.05,0,2,4,0,-0.0030424560918268,0.0097496888397178,0.0011804735782238,105.03,106.12,104.3,104.5,532,3.0,0,2,4,0,-0.0050461772826811,0.0103779872417404,0.0019175455417066,0.7109,0.7176,0.7074,0.7088,1101,0.0027,0,2,4,0,-0.0029540019693346,0.009424672949782,0.0019790783149561
37838.34,37869.84,37538.32,37706.42,2708,10.0,0,2,4,30,-0.0034864108732042,0.0008324889516823,0.0044780906550958,2618.72,2621.33,2597.23,2614.42,3711,4.5,0,2,4,30,-0.0016420235840409,0.0009966701289179,0.0066185898052925,288.36,289.24,287.19,289.24,989,4.05,0,2,4,30,0.0030517408794562,0.0,0.0040739580068944,104.5,104.72,104.07,104.48,332,3.0,0,2,4,30,-0.0001913875598085,0.0021052631578947,0.0039396560007688,0.7088,0.7096,0.7024,0.708,1050,0.0027,0,2,4,30,-0.0011286681715575,0.0011286681715575,0.0079726651480636
37707.42,37797.34,37609.54,37795.34,1652,10.0,0,2,5,0,0.002331636585054,5.29165764880009e-05,0.0026025311662944,2614.42,2617.82,2606.2,2616.83,2103,4.5,0,2,5,0,0.0009218105736644,0.0003783203341448,0.0031540173432584,289.24,289.85,288.24,289.59,521,4.05,0,2,5,0,0.0012100677637946,0.0008978210573571,0.0034693311129614,104.48,104.82,104.21,104.81,162,3.0,0,2,5,0,0.0031584992343031,9.541074324960314e-05,0.0025909221763747,0.708,0.7099,0.7052,0.7097,413,0.0027,0,2,5,0,0.0024011299435028,0.0002818092151613,0.0039705048213271
37795.34,37808.01,37697.52,37773.2,1262,10.0,0,2,5,30,-0.0005857865017221,0.0003352265120516,0.0020075591179472,2616.83,2624.3,2611.55,2623.53,1984,4.5,0,2,5,30,0.0025603497361312,0.0002934976920408,0.0020217878271523,289.59,290.56,289.0,290.56,450,4.05,0,2,5,30,0.0033495631755241,0.0,0.0020415224913493,104.81,104.83,104.55,104.77,139,3.0,0,2,5,30,-0.0003816429729988,0.0001908214864993,0.002104256336681,0.7097,0.7108,0.7073,0.7094,299,0.0027,0,2,5,30,-0.0004227138227419,0.0015499506833873,0.0029690371836561
37773.2,37992.88,37726.74,37861.1,2191,10.0,0,2,6,0,0.002327046689187,0.0034806173090586,0.0012314872687117,2623.52,2641.72,2619.8,2625.82,2329,4.5,0,2,6,0,0.0008766847594072,0.0060552513119709,0.0014199557218107,290.56,292.58,290.21,292.03,631,4.05,0,2,6,0,0.0050591960352421,0.0018833681471082,0.0012060232245616,104.72,105.41,104.62,105.02,205,3.0,0,2,6,0,0.0028647822765469,0.0037135783660255,0.0009558401835212,0.7094,0.7151,0.7071,0.7124,736,0.0025,0,2,6,0,0.0042289258528333,0.003790005614823,0.0032527223872154
37861.1,38102.32,37861.1,38025.51,1601,10.0,0,2,6,30,0.0043424517512698,0.0020199597585935,0.0,2625.82,2660.98,2625.82,2650.63,2795,4.5,0,2,6,30,0.00944847704717,0.0039047320825614,0.0,292.04,294.74,292.04,293.35,692,4.05,0,2,6,30,0.0044856868922065,0.0047383671382307,0.0,105.02,105.69,104.97,105.58,244,3.0,0,2,6,30,0.0053323176537802,0.0010418639893919,0.000476326569496,0.7124,0.7171,0.7122,0.7152,661,0.0027,0,2,6,30,0.0039303761931497,0.0026565995525727,0.0002808199943835
38025.76,38144.87,37826.39,37917.3,1498,10.0,0,2,7,0,-0.0028522769827611,0.0031323502804414,0.0024033485616788,2650.63,2664.55,2642.49,2651.73,2964,4.5,0,2,7,0,0.0004149956802722,0.0048345796894857,0.0030804279297179,293.36,294.42,292.69,293.32,660,4.05,0,2,7,0,-0.0001363512407963,0.0036133078811017,0.002152447982507,105.6,106.88,105.6,106.05,444,3.0,0,2,7,0,0.0042613636363636,0.0078264969354078,0.0,0.7152,0.718,0.7119,0.7138,540,0.0028,0,2,7,0,-0.0019574944071587,0.0039149888143177,0.0026689141733389
37917.3,38048.75,37866.07,37994.75,1688,10.0,0,2,7,30,0.0020426032444292,0.001421248988347,0.0013529262476936,2651.91,2664.44,2643.08,2657.28,2693,4.06,0,2,7,30,0.0020249555980407,0.0026944845857417,0.0033407993704314,293.33,293.96,292.68,293.61,466,4.05,0,2,7,30,0.0009545563017762,0.0011920574912297,0.0022208555418886,106.05,106.51,105.73,106.38,285,3.0,0,2,7,30,0.003111739745403,0.0012220342169581,0.0030265771304264,0.7138,0.7167,0.7121,0.7155,647,0.0026,0,2,7,30,0.0023816195012609,0.0016771488469601,0.0023873051537705
37994.75,38177.84,37989.01,38055.63,2381,10.0,0,2,8,0,0.0016023266372327,0.0032113513821739,0.000151096330228,2657.28,2674.47,2655.22,2662.53,2882,4.41,0,2,8,0,0.0019757044797687,0.0044844565131658,0.000775830251354,293.61,295.41,293.51,295.28,513,4.05,0,2,8,0,0.0056878171724394,0.0004402600921161,0.0003407038942455,106.38,107.22,106.38,106.9,433,3.0,0,2,8,0,0.0048881368678323,0.0029934518241346,0.0,0.7155,0.7194,0.7145,0.7175,798,0.0027,0,2,8,0,0.0027952480782669,0.0026480836236933,0.0013995801259622
38069.13,38115.55,37923.2,38012.07,1409,10.0,0,2,8,30,-0.001498852219633,0.0012193606735957,0.0023434203864653,2662.8,2672.03,2654.28,2657.98,2612,4.5,0,2,8,30,-0.0018101246807872,0.0034662761003455,0.0013939750139396,295.26,295.43,294.04,294.69,577,4.05,0,2,8,30,-0.0019305019305019,0.0005757637336585,0.0022105835940687,106.79,106.88,106.15,106.35,244,3.0,0,2,8,30,-0.0041202359771515,0.0008427755407808,0.0018841262364577,0.7175,0.7175,0.7126,0.7137,282,0.0028,0,2,8,30,-0.0052961672473867,0.0,0.001543642997474
38012.07,38129.43,37970.57,38076.26,1787,10.0,0,2,9,0,0.0016886741500792,0.0013964081556328,0.0010929517255074,2657.98,2678.04,2655.4,2665.12,3595,4.5,0,2,9,0,0.0026862504608762,0.0048478117308038,0.000971605031257,294.69,295.93,294.35,295.61,592,4.05,0,2,9,0,0.0031219247344667,0.0010825073576671,0.00115508748089,106.35,106.96,106.24,106.83,218,3.0,0,2,9,0,0.0045133991537376,0.0012168866423288,0.001035391566265,0.7137,0.7201,0.7133,0.7186,547,0.0026,0,2,9,0,0.0068656298164495,0.0020873921514054,0.0005607738679376
38076.26,38229.51,38030.55,38174.97,1673,9.5,0,2,9,30,0.0025924289833087,0.0014286848162552,0.0012019284496279,2665.12,2698.3,2663.93,2695.94,3783,4.27,0,2,9,30,0.0115642072401993,0.0008753904018635,0.0004467084345309,295.61,296.5,295.01,296.33,704,4.05,0,2,9,30,0.002435641554751,0.0005736847433604,0.0020338293617166,106.83,107.05,106.62,106.92,259,3.0,0,2,9,30,0.0008424599831508,0.0012158623269733,0.0019696117051209,0.7186,0.7241,0.7175,0.7225,785,0.0027,0,2,9,30,0.0054272195936543,0.0022145328719722,0.0015331010452961
38176.97,38775.81,38089.25,38746.75,3076,10.0,0,2,10,0,0.0149247046059443,0.0007499983869614,0.0023030120046995,2696.19,2720.73,2680.88,2714.94,5179,4.01,0,2,10,0,0.0069542576747187,0.0021326438153329,0.0057108113753692,296.35,299.94,295.64,299.92,1185,4.05,0,2,10,0,0.012046566559811,6.668444918638907e-05,0.0024015694763903,106.92,108.41,106.59,108.38,685,3.0,0,2,10,0,0.0136550692106247,0.0002768038383465,0.0030959752321981,0.7225,0.7303,0.7199,0.7303,1094,0.0026,0,2,10,0,0.0107958477508649,0.0,0.0036116127239895
38746.75,38777.04,38577.14,38686.25,3230,10.0,0,2,10,30,-0.0015614212804944,0.0007817429848955,0.0028283589711419,2714.94,2716.16,2693.0,2701.48,4167,4.5,0,2,10,30,-0.004957752289185,0.000449365363507,0.0031489045673969,299.92,300.07,297.93,298.33,1123,4.05,0,2,10,30,-0.0053014137103228,0.0005001333688982,0.0013425972543885,108.37,108.51,107.76,108.1,526,3.0,0,2,10,30,-0.0024914644274246,0.0012918704438497,0.0031551596139568,0.7303,0.731,0.7251,0.7273,1185,0.0026,0,2,10,30,-0.0041079008626591,0.0009585102012871,0.0030340642669976
38686.25,39001.55,38611.6,38816.68,2581,10.0,0,2,11,0,0.0033714821157388,0.004762643276035,0.0019333568150504,2701.44,2721.82,2695.28,2713.66,3412,4.5,0,2,11,0,0.0045235133854536,0.0030070089841764,0.0022854768335756,298.33,300.52,298.19,299.16,887,4.05,0,2,11,0,0.0027821539905475,0.004546062307795,0.0004694993125188,108.1,109.07,107.96,108.61,587,3.0,0,2,11,0,0.0047178538390379,0.0042353374459073,0.0012967765839199,0.7275,0.7326,0.7248,0.732,1065,0.0025,0,2,11,0,0.0061855670103092,0.0008196721311476,0.0037251655629139
38816.68,38942.27,38760.85,38901.76,1633,10.0,0,2,11,30,0.0021918412393847,0.0010413410601472,0.0014403708896993,2713.66,2723.62,2707.24,2713.35,2421,4.5,0,2,11,30,-0.0001142368609184,0.0036703197895093,0.0022569110976493,298.88,299.72,298.52,299.29,511,4.05,0,2,11,30,0.0013717880085653,0.0014367336028601,0.0012059493501273,108.53,108.97,108.36,108.84,324,3.0,0,2,11,30,0.0028563530820971,0.001194413818449,0.0015688445921004,0.7315,0.7373,0.7305,0.7352,1885,0.0025,0,2,11,30,0.0050580997949417,0.0028563656147986,0.001368925393566
38901.76,38944.25,38768.88,38859.96,1575,10.0,0,2,12,0,-0.0010745015135562,0.0010922385002631,0.0023493069699202,2713.35,2718.0,2698.25,2711.05,3216,4.5,0,2,12,0,-0.000847660640905,0.0017137486870474,0.0047438154359307,299.31,300.05,298.59,299.25,612,4.05,0,2,12,0,-0.000200461060439,0.0024723530787478,0.0022103888274892,108.84,109.26,108.64,108.97,616,3.0,0,2,12,0,0.001194413818449,0.0026612829219051,0.001840942562592,0.7352,0.7363,0.7283,0.7329,1194,0.0026,0,2,12,0,-0.0031284004352556,0.0014961915125135,0.0063160785390636
38859.97,38979.15,38827.54,38887.62,1296,10.0,0,2,12,30,0.0007115291133781,0.0023537053694723,0.0008352318998319,2711.05,2723.5,2707.0,2716.51,2725,4.5,0,2,12,30,0.0020139798233157,0.0025731545254756,0.0014961211673439,299.25,300.54,299.25,299.99,591,4.05,0,2,12,30,0.0024728487886382,0.0018333944464815,0.0,108.97,109.39,108.87,109.27,289,3.0,0,2,12,30,0.0027530512985225,0.0010981971263842,0.0009185266832,0.7329,0.735,0.7318,0.7321,654,0.0028,0,2,12,30,-0.0010915541001501,0.0028653295128939,0.000409948073244
38887.62,38967.7,38758.46,38943.76,1599,10.0,0,2,13,0,0.0014436471041426,0.0006147326298229,0.0033324337447876,2716.38,2731.02,2703.32,2727.43,3153,4.5,0,2,13,0,0.0040679139148424,0.0013162574291549,0.0048310965775416,299.99,300.67,298.99,300.62,631,4.05,0,2,13,0,0.0021000700023333,0.0001663229326059,0.0033445934646643,109.11,109.41,108.54,109.36,408,3.0,0,2,13,0,0.00229126569517,0.0004572055596195,0.0052515201768932,0.7321,0.7337,0.7275,0.7323,658,0.0027,0,2,13,0,0.0002731867231252,0.0019117847876554,0.0063230240549827
38945.26,39118.88,38741.48,38798.26,2106,10.0,0,2,13,30,-0.0037745286589433,0.0044580521480661,0.0014656125682343,2727.43,2737.69,2713.76,2718.35,3873,4.5,0,2,13,30,-0.0033291413528486,0.0037617830705096,0.0016913802252224,300.62,301.75,299.12,299.78,1146,4.05,0,2,13,30,-0.00279422526778,0.0037588982768944,0.0022064723188017,109.36,109.88,108.71,108.87,579,3.0,0,2,13,30,-0.004480614484272,0.0047549378200438,0.0014718057216448,0.7323,0.7395,0.7282,0.7318,923,0.0028,0,2,13,30,-0.0006827802813054,0.0098320360507989,0.0049436967865971
38798.26,38921.44,38758.5,38901.31,1489,10.0,0,2,14,0,0.0026560469464351,0.0005174632936526,0.0010258394932724,2718.35,2731.79,2716.45,2728.55,2894,4.01,0,2,14,0,0.0037522761969578,0.0011874438804492,0.0006994422868081,299.79,300.72,299.57,300.55,537,4.05,0,2,14,0,0.0025351079088695,0.000565629678922,0.0007343859531996,108.87,109.21,108.7,109.14,604,3.0,0,2,14,0,0.0024800220446403,0.0006413780465456,0.0015639374425023,0.7318,0.7343,0.7304,0.7329,483,0.0026,0,2,14,0,0.0015031429352281,0.0019102196752625,0.0019167579408542
38901.31,39117.7,38857.43,39032.47,2019,8.5,0,2,14,30,0.0033716088224279,0.002183566656171,0.0011292563610099,2728.41,2750.49,2725.04,2740.46,3630,4.01,0,2,14,30,0.0044164916563127,0.0036599694941724,0.0012366790946187,300.56,302.38,300.44,301.78,782,4.05,0,2,14,30,0.004059089699228,0.0019882033269269,0.0003994141925176,109.16,109.71,109.08,109.43,204,3.0,0,2,14,30,0.0024734334921217,0.0025587133327239,0.0007334066740007,0.7329,0.7386,0.7323,0.7368,907,0.0026,0,2,14,30,0.0053213262382317,0.002442996742671,0.0008193363375666
39032.47,39255.27,38967.69,39041.56,2330,10.0,0,2,15,0,0.0002328830330234,0.0054739103662865,0.0016624028778713,2740.46,2752.97,2730.66,2735.24,3527,4.02,0,2,15,0,-0.0019047897068376,0.0045649270560416,0.001677250188599,301.8,302.88,300.86,301.42,906,4.05,0,2,15,0,-0.0012591119946984,0.0035785288270377,0.0018613308515588,109.43,109.94,109.1,109.24,502,3.0,0,2,15,0,-0.0017362697614914,0.0046605135703188,0.0012832263978001,0.7368,0.7428,0.7352,0.738,712,0.0027,0,2,15,0,0.0016286644951139,0.0065040650406504,0.0021762785636562
39041.56,39043.76,38903.25,38980.25,1533,10.0,0,2,15,30,-0.0015703778230172,5.635020731764729e-05,0.0019792690842024,2735.24,2736.75,2726.25,2730.77,2805,4.5,0,2,15,30,-0.0016342258814582,0.0005520539331101,0.0016579550664832,301.42,301.54,300.14,300.83,598,4.05,0,2,15,30,-0.001957401632274,0.0003981155862252,0.0022989271673219,109.24,109.3,108.77,108.93,221,3.0,0,2,15,30,-0.0028377883559134,0.0005492493592091,0.0014709938402133,0.738,0.738,0.734,0.7357,316,0.0027,0,2,15,30,-0.0031165311653116,0.0,0.0023160762942779
38979.25,39016.91,38799.36,38937.34,1760,10.0,0,2,16,0,-0.001075187439471,0.0009661550696846,0.0035562442267087,2730.77,2733.76,2714.21,2727.28,3180,4.01,0,2,16,0,-0.0012780278090061,0.001094929269034,0.0048153974821403,300.82,301.05,298.74,300.34,850,4.05,0,2,16,0,-0.0015956385878599,0.0007645768233495,0.0053558278101357,108.94,109.12,108.18,109.01,518,3.0,0,2,16,0,0.000642555535157,0.0010090817356205,0.0070253281567756,0.7357,0.737,0.7289,0.7328,475,0.0027,0,2,16,0,-0.0039418241130895,0.0017670246024194,0.0053505281931678
38937.34,39017.6,38622.63,38673.13,4116,10.0,0,2,16,30,-0.0067855174493172,0.0020612604764475,0.0013075235943279,2727.29,2738.09,2700.55,2705.88,5935,4.01,0,2,16,30,-0.0078502836148703,0.0039599749201589,0.0019736720297716,300.34,300.97,298.18,298.51,2012,4.05,0,2,16,30,-0.0060930944929079,0.0020976226942799,0.0011067140653296,108.92,109.18,107.66,107.79,681,3.0,0,2,16,30,-0.0103745868527359,0.0023870730811605,0.0012075051086755,0.7328,0.7342,0.7234,0.7243,1144,0.0027,0,2,16,30,-0.0115993449781658,0.0019104803493449,0.0012441249654409
38663.63,38690.63,38440.8,38532.44,4121,10.0,0,2,17,0,-0.0033931113038272,0.0006983307051096,0.0023839254125824,2705.73,2707.04,2682.83,2683.97,4579,4.5,0,2,17,0,-0.0080421919408071,0.0004841576949658,0.0004249244268179,298.53,298.64,296.27,297.04,2456,4.05,0,2,17,0,-0.0049911231702004,0.0003684721803504,0.0025989806595336,107.79,108.16,107.55,107.66,688,3.0,0,2,17,0,-0.0012060487985899,0.0034326004267556,0.001022780102278,0.7245,0.7251,0.7203,0.7214,780,0.0027,0,2,17,0,-0.0042788129744651,0.0008281573498963,0.0015271414688324
38532.44,38644.49,38479.76,38523.76,3038,9.5,0,2,17,30,-0.0002252647379714,0.002907939388214,0.0011434582752075,2683.95,2697.32,2681.52,2687.18,3568,4.5,0,2,17,30,0.0012034501387879,0.0037734725623145,0.0009062024523404,297.04,297.84,296.3,296.79,1870,4.05,0,2,17,30,-0.0008416374899003,0.0026932399676809,0.0016537293283834,107.66,108.07,107.48,107.57,327,3.0,0,2,17,30,-0.0008359650752368,0.0038082853427456,0.0008373650911796,0.7214,0.7251,0.721,0.7218,672,0.0025,0,2,17,30,0.0005544774050456,0.0045719035743972,0.0005547850208045
38522.76,38577.76,38353.32,38516.34,2816,10.0,0,2,18,0,-0.000166654725674,0.0014277274006327,0.0042504794891288,2686.79,2697.51,2673.4,2689.39,3601,4.02,0,2,18,0,0.0009676975126451,0.0030192720282295,0.0050086032767262,296.4,297.18,294.91,296.39,2036,4.05,0,2,18,0,-3.373819163289779e-05,0.0026315789473685,0.0050184802143025,107.57,107.77,106.6,107.65,564,3.0,0,2,18,0,0.0007437017755881,0.0011147236414304,0.0090994371482176,0.7218,0.7238,0.7152,0.7208,666,0.0027,0,2,18,0,-0.0013854253255749,0.0027708506511499,0.0078299776286354
38516.34,38724.37,38480.34,38652.44,2692,10.0,0,2,18,30,0.0035335652349108,0.0018609433194903,0.0009355426693215,2689.46,2716.21,2686.9,2710.0,3262,4.32,0,2,18,30,0.007637220854744,0.0022915129151291,0.0009527708511667,296.4,298.73,296.16,298.44,1712,4.05,0,2,18,30,0.0068825910931174,0.0009717196086316,0.0008103727714747,107.65,108.7,107.54,108.49,542,3.0,0,2,18,30,0.0078030654900138,0.0019356622730206,0.0010228752092244,0.7208,0.7305,0.7205,0.728,618,0.0027,0,2,18,30,0.0099889012208656,0.003434065934066,0.0004163775156141
38652.44,38788.72,38593.87,38672.26,2415,10.0,0,2,19,0,0.0005127748726859,0.0030114609283243,0.0015175985201794,2709.99,2729.22,2701.79,2717.9,3406,4.04,0,2,19,0,0.0029188299587822,0.0041649803156847,0.003035024927918,298.44,301.32,297.87,299.47,1433,4.05,0,2,19,0,0.0034512799892776,0.0061775803920257,0.0019135864638936,108.49,109.33,108.17,108.81,372,3.0,0,2,19,0,0.0029495806065075,0.0047789725209079,0.0029583063696033,0.728,0.7338,0.7255,0.7292,870,0.0026,0,2,19,0,0.0016483516483516,0.0063082830499177,0.003445899379738
38673.09,38686.09,38012.81,38083.81,3009,10.0,0,2,19,30,-0.015237468741184,0.0003361510549066,0.0018677914103166,2717.9,2719.47,2660.99,2664.97,4074,4.48,0,2,19,30,-0.0194745943559366,0.000577651863571,0.0014956839371812,299.47,299.65,294.04,295.05,2366,4.05,0,2,19,30,-0.0147594082879754,0.0006010618759807,0.0034349068153992,108.84,108.84,106.65,107.08,684,3.0,0,2,19,30,-0.0161705255420801,0.0,0.004031879981247,0.7292,0.7299,0.7141,0.716,846,0.0027,0,2,19,30,-0.018102029621503,0.0009599561162918,0.0026606917798627
38083.81,38103.81,37719.25,37743.72,2932,10.0,0,2,20,0,-0.0089300414007946,0.0005251575406977,0.0006487403646679,2664.97,2667.8,2636.03,2639.67,4266,4.17,0,2,20,0,-0.0094935402649935,0.001061925650195,0.0013808644059437,295.02,295.78,292.61,293.12,2133,4.05,0,2,20,0,-0.0064402413395701,0.002576096535828,0.001742934281125,107.01,107.8,106.89,107.1,666,3.0,0,2,20,0,0.0008410428931874,0.0065359477124183,0.0011226494527084,0.716,0.7175,0.708,0.7082,850,0.0028,0,2,20,0,-0.0108938547486032,0.0020949720670391,0.0002824858757063
37745.72,37968.6,37710.17,37790.72,2558,10.0,0,2,20,30,0.0011921881474243,0.0047069756808019,0.0009427165138741,2639.6,2659.82,2636.11,2649.62,4256,4.05,0,2,20,30,0.0037960297014699,0.0038496086231234,0.0013239204737282,293.12,294.55,291.89,292.94,1598,4.05,0,2,20,30,-0.0006140829694323,0.0048785480349345,0.0035972455377025,107.12,107.73,106.62,107.19,391,3.0,0,2,20,30,0.0006534727408513,0.0050377833753149,0.0046895516788595,0.7082,0.7149,0.7063,0.7097,1046,0.0027,0,2,20,30,0.0021180457497881,0.0073270395941947,0.0026900750389353
37790.72,37887.6,37629.59,37750.81,2967,10.0,0,2,21,0,-0.0010560793761008,0.0025635923316623,0.0032214010304125,2649.62,2662.04,2638.55,2644.33,4052,4.5,0,2,21,0,-0.0019965127074825,0.0046874646175678,0.0021905971082601,292.94,294.42,292.43,293.41,1702,4.05,0,2,21,0,0.0016044241141531,0.0034422821308066,0.0017440071128132,107.09,107.48,106.85,107.1,432,3.0,0,2,21,0,9.337940050416384e-05,0.0035480859010271,0.0022461394478241,0.7097,0.7127,0.7069,0.7095,632,0.0028,0,2,21,0,-0.0002818092151613,0.00422713822742,0.003678030838874
37750.81,37780.31,37531.07,37625.01,2767,10.0,0,2,21,30,-0.0033323788284276,0.0007814401863165,0.0025029928536543,2644.33,2647.86,2615.62,2631.7,3991,4.03,0,2,21,30,-0.0047762571237327,0.001334931721835,0.0061476820027373,293.43,293.6,290.93,292.37,1584,4.05,0,2,21,30,-0.0036124458985107,0.0005793545308932,0.0049496442443199,107.08,107.19,106.09,106.26,572,3.0,0,2,21,30,-0.0076578259245423,0.001027269331341,0.0016024130455273,0.7095,0.7103,0.7009,0.7032,875,0.0026,0,2,21,30,-0.0088794926004227,0.0011275546159267,0.0032814952204309
37607.63,37733.38,37387.35,37684.54,3387,10.0,0,2,22,0,0.0020450637277595,0.0012960221884092,0.0058918323978564,2631.7,2636.26,2603.1,2633.66,4040,4.5,0,2,22,0,0.0007447657407759,0.0009872193069721,0.0109869002343359,292.36,292.36,289.56,291.07,1795,4.05,0,2,22,0,-0.0044123683130387,0.0,0.0052148086752313,106.26,106.42,105.5,106.27,424,3.0,0,2,22,0,9.410878976087807e-05,0.0014114990119507,0.0072037914691943,0.7032,0.7071,0.6964,0.7066,1007,0.0026,0,2,22,0,0.0048350398179749,0.0007076139258419,0.009764503159104
37684.54,37740.96,37552.03,37684.62,3521,10.0,0,2,22,30,2.1228864675473347e-06,0.0014950396209381,0.0035287040407669,2633.66,2639.98,2617.92,2622.18,4963,4.5,0,2,22,30,-0.004358952940015,0.002399702315409,0.001627246057939,291.0,291.48,290.16,291.31,2182,4.0,0,2,22,30,0.0010652920962199,0.0005835707665374,0.0028949545078576,106.16,106.46,105.82,106.16,776,3.0,0,2,22,30,0.0,0.0028259231348907,0.0032130032130032,0.7062,0.7086,0.7043,0.7082,1516,0.0027,0,2,22,30,0.0028320589068252,0.0005648121999434,0.0026977140423115
37684.62,37801.64,37607.37,37717.95,1621,10.0,0,2,23,0,0.0008844456969446,0.0022188374500735,0.0020541186474885,2622.18,2634.62,2614.61,2629.4,2474,4.01,0,2,23,0,0.0027534341654654,0.0019852437818512,0.0028952692753411,291.31,292.47,290.51,292.14,756,4.05,0,2,23,0,0.0028491984483882,0.0011295953994661,0.0027537778389728,106.18,106.38,105.81,106.01,175,3.0,0,2,23,0,-0.0016010548125824,0.0018835938971556,0.0018901805122389,0.7082,0.713,0.7061,0.7099,551,0.0027,0,2,23,0,0.0024004518497598,0.0043668122270742,0.0029740829910778
37717.95,37717.95,37432.28,37566.13,1440,10.0,0,2,23,30,-0.0040251392241624,0.0,0.0035757907346279,2629.4,2629.4,2606.54,2621.99,2422,4.04,0,2,23,30,-0.0028181334144672,0.0,0.0059273980065526,292.13,292.13,288.64,289.17,1048,4.05,0,2,23,30,-0.0101324752678601,0.0,0.0018361973392462,106.0,106.0,105.19,105.68,214,3.0,0,2,23,30,-0.0030188679245282,0.0,0.0046582374750452,0.7099,0.7099,0.697,0.7001,545,0.0027,0,2,23,30,-0.0138047612339766,0.0,0.0044476327116212
37545.52,37607.51,37126.37,37452.19,1978,10.0,0,3,0,0,-0.0024857825913716,0.0016510624969371,0.008775972442229,2619.71,2626.19,2595.91,2619.68,2903,4.02,0,3,0,0,-1.145164922842608e-05,0.0024735562333235,0.0091567119044959,276.18,289.77,276.15,288.69,1033,4.05,0,3,0,0,0.0452965457310449,0.0037410370986178,0.0001086366105378,105.61,105.89,104.28,105.13,326,3.0,0,3,0,0,-0.0045450241454408,0.0026512640848404,0.008151131568853,0.7017,0.7033,0.6895,0.6967,812,0.0026,0,3,0,0,-0.0071255522302978,0.0022801767136953,0.0104423495286439
